original_filename,page,file_url,platform_link,col1,col2,col3,col4,col5,col6
central_ns_correctional_facility_chunk001.pdf,29,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-30.jpeg?expires=1702404553&or=0&s=9948f178b8f6b8a175ced19dde446855,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a40-98f7-11ee-adae-323fde01981e,,Alleged or Breached Rule,22 - OCT - 21,25 - OCT - 21,3,CAU
central_ns_correctional_facility_chunk001.pdf,29,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-30.jpeg?expires=1702404553&or=0&s=9948f178b8f6b8a175ced19dde446855,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a40-98f7-11ee-adae-323fde01981e,,Alleged or Breached Rule,22 - OCT - 21,25 - OCT - 21,3,CAU
central_ns_correctional_facility_chunk001.pdf,29,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-30.jpeg?expires=1702404553&or=0&s=9948f178b8f6b8a175ced19dde446855,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a40-98f7-11ee-adae-323fde01981e,,Alleged or Breached Rule,22 - OCT - 21,25 - OCT - 21,3,OTH
central_ns_correctional_facility_chunk001.pdf,29,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-30.jpeg?expires=1702404553&or=0&s=9948f178b8f6b8a175ced19dde446855,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a40-98f7-11ee-adae-323fde01981e,,Alleged or Breached Rule,22 - OCT - 21,25 - OCT - 21,3,BLA
central_ns_correctional_facility_chunk001.pdf,29,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-30.jpeg?expires=1702404553&or=0&s=9948f178b8f6b8a175ced19dde446855,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a40-98f7-11ee-adae-323fde01981e,,Alleged or Breached Rule,22 - OCT - 21,25 - OCT - 21,3,IND
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin"
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,20 ( 1 ),Alleged or Breached Rule,23 - OCT - 21,26 - OCT - 21,3,ASIA
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,23 - OCT - 21,25 - OCT - 21,2,BLA
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,23 - OCT - 21,25 - OCT - 21,2,CAU
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,25 - OCT - 21,27 - OCT - 21,2,BLA
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,25 - OCT - 21,25 - OCT - 21,0,BLA
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,25 - OCT - 21,04 - NOV - 21,10,CAU
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,28 - OCT - 21,29 - OCT - 21,1,IND
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,29 - OCT - 21,31 - OCT - 21,2,BLA
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,29 - OCT - 21,01 - NOV - 21,3,CAU
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,30 - OCT - 21,01 - NOV - 21,2,IND
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,01 - NOV - 21,05 - NOV - 21,4,CAU
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,02 - NOV - 21,04 - NOV - 21,2,CAU
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,03 - NOV - 21,05 - NOV - 21,2,CAU
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,05 - NOV - 21,08 - NOV - 21,3,CAU
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,05 - NOV - 21,10 - NOV - 21,5,CAU
central_ns_correctional_facility_chunk001.pdf,30,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-31.jpeg?expires=1702404553&or=0&s=7b261df5970f0619b21311b1fb9da351,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a46-98f7-11ee-adaf-323fde01981e,,Alleged or Breached Rule,05 - NOV - 21,06 - NOV - 21,1,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin"
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,20 ( 1 ),Alleged or Breached Rule,08 - NOV - 21,10 - NOV - 21,2,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,09 - NOV - 21,10 - NOV - 21,1,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,09 - NOV - 21,10 - NOV - 21,1,BLA
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,09 - NOV - 21,10 - NOV - 21,1,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,09 - NOV - 21,10 - NOV - 21,1,BLA
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,09 - NOV - 21,10 - NOV - 21,1,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,09 - NOV - 21,10 - NOV - 21,1,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,10 - NOV - 21,25 - NOV - 21,15,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,10 - NOV - 21,15 - NOV - 21,5,BLA
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,10 - NOV - 21,15 - NOV - 21,5,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,10 - NOV - 21,11 - NOV - 21,1,IND
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,13 - NOV - 21,18 - NOV - 21,5,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,13 - NOV - 21,22 - NOV - 21,9,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,13 - NOV - 21,17 - NOV - 21,4,BLA
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,15 - NOV - 21,21 - NOV - 21,6,CAU
central_ns_correctional_facility_chunk001.pdf,31,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-32.jpeg?expires=1702404553&or=0&s=54a2fefe81d4e8fe3a9523bddd57268d,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a4b-98f7-11ee-adb0-323fde01981e,,Alleged or Breached Rule,16 - NOV - 21,22 - NOV - 21,6,BLA
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin"
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,20 ( 1 ),Alleged or Breached Rule,17 - NOV - 21,18 - NOV - 21,1,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,17 - NOV - 21,19 - NOV - 21,2,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,17 - NOV - 21,19 - NOV - 21,2,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,19 - NOV - 21,22 - NOV - 21,3,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,19 - NOV - 21,14 - DEC - 21,25,ANS
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,20 - NOV - 21,25 - NOV - 21,5,BLA
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,21 - NOV - 21,24 - NOV - 21,3,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,21 - NOV - 21,02 - DEC - 21,11,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,21 - NOV - 21,22 - NOV - 21,1,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,21 - NOV - 21,23 - NOV - 21,IN 2,BLA
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,22 - NOV - 21,24 - NOV - 21,2,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,22 - NOV - 21,27 - NOV - 21,LO 5,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,22 - NOV - 21,30 - NOV - 21,8,CAU
central_ns_correctional_facility_chunk001.pdf,32,https://nnts.imgix.net/uploadedfiles/7595edae-776d-4b79-a5f3-a04808509313/PredictionImages/0e6ccdcd-1cfe-45f5-95eb-40ef08925c0c-33.jpeg?expires=1702404553&or=0&s=2a39e5aab9f6f23cba0623c1fe195954,https://app.nanonets.com/#/ocr/test/7595edae-776d-4b79-a5f3-a04808509313/57c83a50-98f7-11ee-adb1-323fde01981e,,Alleged or Breached Rule,23 - NOV - 21,24 - NOV - 21,1,CAU
