original_filename,page,file_url,platform_link,col1,col2,col3,col4,col5,col6,col7
cape_breton_correctional_facility.pdf,8,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-9.jpeg?expires=1702403557&or=0&s=b132193562a2e7a608307e7ee81424aa,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df599-7e77-11ee-ad96-aafb767fc6dd,,Alleged or Breached Rule,21 - MAY - 22,26 - MAY - 22,5,IND,
cape_breton_correctional_facility.pdf,8,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-9.jpeg?expires=1702403557&or=0&s=b132193562a2e7a608307e7ee81424aa,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df599-7e77-11ee-ad96-aafb767fc6dd,,Alleged or Breached Rule,22 - MAY - 22,27 - MAY - 22,5,CAU,
cape_breton_correctional_facility.pdf,8,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-9.jpeg?expires=1702403557&or=0&s=b132193562a2e7a608307e7ee81424aa,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df599-7e77-11ee-ad96-aafb767fc6dd,,Alleged or Breached Rule,25 - MAY - 22,26 - MAY - 22,1,IND,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin",
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,20 ( 1 ),Alleged or Breached Rule,30 - MAY - 22,31 - MAY - 22,1,IND,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,30 - MAY - 22,03 - JUN - 22,4,IND,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,02 - JUN - 22,03 - JUN - 22,1,CAU,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,02 - JUN - 22,03 - JUN - 22,1,ANS,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,03 - JUN - 22,08 - JUN - 22,5,IND,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,03 - JUN - 22,04 - JUN - 22,1,IND,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,04 - JUN - 22,07 - JUN - 22,3,CAU,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,05 - JUN - 22,07 - JUN - 22,2,CAU,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,07 - JUN - 22,08 - JUN - 22,1,CAU,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,08 - JUN - 22,09 - JUN - 22,1,IND,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,10 - JUN - 22,20 - JUN - 22,10,CAU,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,10 - JUN - 22,12 - JUN - 22,2,IND,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,12 - JUN - 22,14 - JUN - 22,2,IND,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,14 - JUN - 22,16 - JUN - 22,2,CAU,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,21 - JUN - 22,28 - JUN - 22,7,CAU,
cape_breton_correctional_facility.pdf,9,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-10.jpeg?expires=1702403557&or=0&s=7e343cf25707e47c513407997468af3a,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5a2-7e77-11ee-ad97-aafb767fc6dd,,Alleged or Breached Rule,05 - JUL - 22,07 - JUL - 22,2,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin",
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,20 ( 1 ),Alleged or Breached Rule,07 - JUL - 22,08 - JUL - 22,1,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,08 - JUL - 22,10 - JUL - 22,2,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,10 - JUL - 22,12 - JUL - 22,2,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,12 - JUL - 22,19 - JUL - 22,7,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,13 - JUL - 22,13 - JUL - 22,0,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,14 - JUL - 22,18 - JUL - 22,4,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,14 - JUL - 22,15 - JUL - 22,1,IND,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,19 - JUL - 22,20 - JUL - 22,1,IND,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,22 - JUL - 22,27 - JUL - 22,5,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,03 - AUG - 22,05 - AUG - 22,2,IND,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,08 - AUG - 22,09 - AUG - 22,1,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,13 - AUG - 22,15 - AUG - 22,2,IND,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,16 - AUG - 22,17 - AUG - 22,1,IND,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,18 - AUG - 22,20 - AUG - 22,2,IND,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,21 - AUG - 22,27 - AUG - 22,6,CAU,
cape_breton_correctional_facility.pdf,10,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-11.jpeg?expires=1702403557&or=0&s=41fcd18245753b7255f8a074fce4c456,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5de-7e77-11ee-ad98-aafb767fc6dd,,Alleged or Breached Rule,22 - AUG - 22,26 - AUG - 22,4,CAU,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin",
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,20 ( 1 ),Alleged or Breached Rule,28 - AUG - 22,30 - AUG - 22,IN 2,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,28 - AUG - 22,30 - AUG - 22,2,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,28 - AUG - 22,01 - SEP - 22,4,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,02 - SEP - 22,04 - SEP - 22,2,CAU,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,02 - SEP - 22,04 - SEP - 22,IN 2,CAU,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,04 - SEP - 22,06 - SEP - 22,2,CAU,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,06 - SEP - 22,09 - SEP - 22,3,CAU,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,07 - SEP - 22,08 - SEP - 22,1,CAU,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,09 - SEP - 22,11 - SEP - 22,2,CAU,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,12 - SEP - 22,20 - SEP - 22,8,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,22 - SEP - 22,22 - SEP - 22,0,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,22 - SEP - 22,22 - SEP - 22,0,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,27 - SEP - 22,02 - OCT - 22,5,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,03 - OCT - 22,04 - OCT - 22,1,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,11 - OCT - 22,14 - OCT - 22,3,IND,
cape_breton_correctional_facility.pdf,11,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/c39b2019-51b0-44eb-8f17-2542233b2a43-12.jpeg?expires=1702403557&or=0&s=0534c1b376a440cdf037ddf7b114228d,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a32df5e5-7e77-11ee-ad99-aafb767fc6dd,,Alleged or Breached Rule,13 - OCT - 22,14 - OCT - 22,1,IND,
